Recovered,Recovered_STD,Vaccinated,Dead,Hospitalised,Infected_STD,Time,Dead_STD,Vaccinated_STD,Susceptible,Hospitalised_STD,Infected,Time_STD,Susceptible_STD
0.729856,0.07394044132949168,0.0,0.23933999999999997,0.008152,0.0028293857990737137,97.0,0.025627383791561712,0.0,0.016728,0.002978203485324669,0.0059240000000000004,0.0,0.09872102722318078
0.7303880000000003,0.07399382579648116,0.0,0.2397640000000001,0.007608000000000001,0.0027042928835464553,98.0,0.02565968635817671,0.0,0.016700000000000003,0.0028210522859387064,0.005540000000000005,0.0,0.09872379854928597
0.7308999999999999,0.07403271439032881,0.0,0.24012,0.0071160000000000025,0.0025327802905108047,99.0,0.025690869973591785,0.0,0.016696000000000003,0.002748261996244172,0.005167999999999999,0.0,0.09872409424248976
0.7313799999999999,0.07407724346923285,0.0,0.24042000000000016,0.006776,0.002379952940711223,100.0,0.025707983195886838,0.0,0.016692,0.002616146784872745,0.004732000000000001,0.0,0.09872448701310126
0.7318279999999997,0.07411578520126465,0.0,0.24075600000000008,0.006292000000000003,0.002294964923479224,101.0,0.025749494441639043,0.0,0.01668,0.0025860270686905037,0.004444000000000003,0.0,0.09872581020179069
0.732224,0.07415968327871958,0.0,0.2410760000000001,0.005864000000000004,0.0021198150862752167,102.0,0.025768799428766562,0.0,0.016664,0.002563260423757212,0.004172000000000002,0.0,0.09872747491959875
0.7325959999999999,0.07419221511722103,0.0,0.24135199999999998,0.0055200000000000015,0.0020332279754124963,103.0,0.025803303974491328,0.0,0.01666,0.002420578443265162,0.003872000000000001,0.0,0.0987279474110548
0.732996,0.07422628095223417,0.0,0.241656,0.005116000000000001,0.0018921479857558713,104.0,0.025836595441350245,0.0,0.016656,0.00220203178905301,0.003576000000000001,0.0,0.09872838732603709
0.733396,0.07425647435745923,0.0,0.24190799999999996,0.004744000000000002,0.0017374694241914016,105.0,0.025846801272111024,0.0,0.016652000000000004,0.002080784467454522,0.0033,0.0,0.09872877845896809
0.7337000000000002,0.07428105276582986,0.0,0.242152,0.004436000000000001,0.001660091563739784,106.0,0.025866412507342413,0.0,0.016648000000000003,0.001999275868908541,0.0030640000000000008,0.0,0.09872910460446808
0.7340480000000005,0.07431563560920408,0.0,0.2423879999999999,0.0041199999999999995,0.0016034911911201755,107.0,0.025899835057389842,0.0,0.016648000000000003,0.0018748866632412736,0.0027960000000000007,0.0,0.09872910460446808
0.7343960000000003,0.07435117742174632,0.0,0.24259999999999998,0.003784000000000001,0.0015171077746818117,108.0,0.02590724995054473,0.0,0.016648000000000003,0.001786545269507605,0.0025720000000000014,0.0,0.09872910460446808
0.7346560000000002,0.07437549101686658,0.0,0.2427560000000001,0.0035680000000000017,0.0013784861261543404,109.0,0.02590838597828896,0.0,0.016644000000000003,0.001738670756641406,0.0023760000000000014,0.0,0.09872944679273758
0.7349000000000003,0.07439888977666266,0.0,0.24290800000000018,0.0033560000000000013,0.0012793685942682823,110.0,0.02591641055393281,0.0,0.016640000000000002,0.0015817913895327669,0.002196000000000001,0.0,0.09872985364113532
0.7351160000000003,0.0744229705400154,0.0,0.24304800000000015,0.0031559999999999995,0.0012011927405708046,111.0,0.02592196165416499,0.0,0.016636,0.0015061420915703806,0.0020440000000000007,0.0,0.09873024412002637
0.735284,0.07444212345171247,0.0,0.2431760000000001,0.0029800000000000004,0.0011803457120691378,112.0,0.0259370820255479,0.0,0.016632,0.0014580809305384938,0.0019280000000000005,0.0,0.09873052099528291
0.7354919999999998,0.07446328179713811,0.0,0.2433000000000001,0.0028360000000000013,0.0010951237373009498,113.0,0.025947724370356643,0.0,0.016620000000000003,0.0013506679828884669,0.0017520000000000003,0.0,0.09873167475536916
0.7356319999999998,0.07447395636059628,0.0,0.24344000000000005,0.0026760000000000004,0.001013658719688239,114.0,0.025974017787011697,0.0,0.016616000000000002,0.001334699966284558,0.0016359999999999997,0.0,0.0987321778550438
0.7357599999999997,0.07448371634122454,0.0,0.24352800000000008,0.002576,9.477468016300556E-4,115.0,0.025990113812755802,0.0,0.016612000000000002,0.0013473767105008161,0.0015239999999999997,0.0,0.09873258355781035
0.7359239999999998,0.0744989384085438,0.0,0.24366,0.002388,9.302386790496294E-4,116.0,0.025993991613447908,0.0,0.016612000000000002,0.0012217430171685042,0.001416,0.0,0.09873258355781035
0.7360799999999997,0.07451601707015747,0.0,0.24374000000000007,0.0022880000000000005,8.377016175226119E-4,117.0,0.026008575508858614,0.0,0.016608,0.0011866996250104744,0.0012840000000000004,0.0,0.09873287565952893
0.7362239999999997,0.07453399374781954,0.0,0.24385599999999996,0.0021240000000000005,8.303348722051843E-4,118.0,0.026022483816884198,0.0,0.016608,0.0010876690673178127,0.0011880000000000003,0.0,0.09873287565952893
0.7363599999999996,0.07455209185529271,0.0,0.24395200000000003,0.001984000000000001,7.982380597290512E-4,119.0,0.026031813152371852,0.0,0.0166,0.0010731933656149759,0.001104,0.0,0.09873362142654345
0.7364919999999997,0.07456649875111478,0.0,0.24405999999999994,0.001844000000000001,7.255232594479657E-4,120.0,0.026053015180588987,0.0,0.0166,0.001106916437677208,0.0010039999999999997,0.0,0.09873362142654345
0.7365959999999996,0.07457275631220829,0.0,0.24414799999999992,0.0017280000000000006,6.906344908850126E-4,121.0,0.026068135644882626,0.0,0.016596000000000003,0.0010701476533637772,9.319999999999998E-4,0.0,0.09873407509061903
0.7366919999999996,0.07457939350785844,0.0,0.24424799999999997,0.0015680000000000006,6.838011406834593E-4,122.0,0.02607470989292115,0.0,0.016596000000000003,9.76E-4,8.959999999999999E-4,0.0,0.09873407509061903
0.7368039999999997,0.07459217106372491,0.0,0.24430400000000002,0.0014680000000000001,6.406371828109888E-4,123.0,0.026074301217865838,0.0,0.016596000000000003,9.466657276990645E-4,8.28E-4,0.0,0.09873407509061903
0.7369359999999997,0.07460411184378513,0.0,0.24438000000000001,0.0013080000000000004,6.15467302137165E-4,124.0,0.026081986120692575,0.0,0.016596000000000003,9.223535114043854E-4,7.8E-4,0.0,0.09873407509061903
0.7370319999999998,0.07461191711784386,0.0,0.24443200000000004,0.0012200000000000006,5.732573593073186E-4,125.0,0.026096294296317248,0.0,0.016592,8.697125962063558E-4,7.239999999999999E-4,0.0,0.09873449618041305
0.7371239999999999,0.0746211486376349,0.0,0.24447600000000005,0.00114,5.57293459498674E-4,126.0,0.02609114455136072,0.0,0.016592,7.805126520435147E-4,6.68E-4,0.0,0.09873449618041305
0.7372399999999999,0.07463278636095534,0.0,0.24453599999999995,0.0010279999999999998,5.199384578967012E-4,127.0,0.026093690884962977,0.0,0.016588000000000002,7.138739384513211E-4,6.079999999999996E-4,0.0,0.09873485228631275
0.7372799999999999,0.07463635575240796,0.0,0.244596,9.559999999999999E-4,5.13560123062529E-4,128.0,0.026097509153173985,0.0,0.016584,6.902637177195391E-4,5.839999999999997E-4,0.0,0.09873515961398958
